COUNTRY_ID,COUNTRY_NAME,TYPE_ID,TYPE_NAME,NUMBER,QTY,TOKEN_ID,CAMISETA,POS,FULL_NAME,FIRST_NAME,LAST_NAME,SHIRT_NAME,DOB,CLUB,HEIGHT
19,Germany,2,Away,14,11,19214,23,DF,Schlotterbeck Nico,Nico Cedric,Schlotterbeck,Schlotterbeck,1/12/1999,Borussia Dortmund (GER),191
19,Germany,2,Away,15,11,19215,4,DF,Ginter Matthias,Matthias Lukas,Ginter,Ginter,19/1/1994,SC Freiburg (GER),189
19,Germany,2,Away,16,15,19216,8,MC,Goretzka Leon,Leon Christoph,Goretzka,Goretzka,6/2/1995,FC Bayern München (GER),189
19,Germany,2,Away,17,15,19217,9,DC,Fuellkrug Niclas,Niclas,Füllkrug,Füllkrug,9/2/1993,SV Werder Bremen (GER),188
19,Germany,2,Away,18,15,19218,17,MC,Brandt Julian,Julian,Brandt,Brandt,2/5/1996,Borussia Dortmund (GER),183
19,Germany,2,Away,19,15,19219,18,MC,Hofmann Jonas,Jonas,Hofmann,Hofmann,14/7/1992,VfL Borussia Mönchengladbach (GER),176
19,Germany,2,Away,20,15,19220,20,DF,Guenter Christian,Christian,Günter,Günter,28/2/1993,SC Freiburg (GER),184
19,Germany,2,Away,21,15,19221,24,DC,Adeyemi Karim,Karim David,Adeyemi,Adeyemi,18/1/2002,Borussia Dortmund (GER),180
19,Germany,2,Away,22,15,19222,25,DF,Bella Kotchap Armel,Armel,Bella Kotchap,Bella Kotchap,11/12/2001,Southampton FC (ENG),190
19,Germany,2,Away,23,15,19223,26,DC,Moukoko Youssoufa,Youssoufa,Moukoko,Moukoko,20/11/2004,Borussia Dortmund (GER),179
19,Germany,3,Goalkeeper,1,83,19301,1,PO,Neuer Manuel,Manuel Peter,Neuer,Neuer,27/3/1986,FC Bayern München (GER),193
19,Germany,3,Goalkeeper,2,165,19302,12,PO,Trapp Kevin,Kevin Christian,Trapp,Trapp,8/7/1990,Eintracht Frankfurt (GER),189
19,Germany,3,Goalkeeper,3,165,19303,22,PO,Ter Stegen Marc-Andre,Marc-André,Ter Stegen,Ter Stegen,30/4/1992,FC Barcelona (ESP),187
20,Japan,1,Home,1,2,20101,10,MC,Minamino Takumi,Takumi,Minamino,Minamino,16/1/1995,AS Monaco (FRA),174
20,Japan,1,Home,2,5,20102,5,DF,Nagatomo Yuto,Yuto,Nagatomo,Nagatomo,12/9/1986,FC Tokyo (JPN),170
20,Japan,1,Home,3,5,20103,6,MC,Endo Wataru,Wataru,Endo,Endo,9/2/1993,VfB Stuttgart (GER),178
20,Japan,1,Home,4,5,20104,9,MC,Mitoma Kaoru,Kaoru,Mitoma,Mitoma,20/5/1997,Brighton & Hove Albion FC (ENG),178
20,Japan,1,Home,5,5,20105,11,MC,Kubo Takefusa,Takefusa,Kubo,Kubo,4/6/2001,Real Sociedad (ESP),173
20,Japan,1,Home,6,5,20106,13,MC,Morita Hidemasa,Hidemasa,Morita,Morita,10/5/1995,Sporting CP (POR),177
20,Japan,1,Home,7,5,20107,14,MC,Ito Junya,Junya,Ito,Ito,9/3/1993,Stade Reims (FRA),176
20,Japan,1,Home,8,5,20108,15,MC,Kamada Daichi,Daichi,Kamada,Kamada,5/8/1996,Eintracht Frankfurt (GER),180
20,Japan,1,Home,9,5,20109,16,DF,Tomiyasu Takehiro,Takehiro,Tomiyasu,Tomiyasu,5/11/1998,Arsenal FC (ENG),187
20,Japan,1,Home,10,5,20110,17,MC,Tanaka Ao,Ao,Tanaka,Tanaka,10/9/1998,Fortuna Düsseldorf (GER),180
20,Japan,1,Home,11,5,20111,18,DC,Asano Takuma,Takuma,Asano,Asano,10/11/1994,VfL Bochum (GER),173
20,Japan,1,Home,12,5,20112,19,DF,Sakai Hiroki,Hiroki,Sakai,Sakai,12/4/1990,Urawa Reds (JPN),185
20,Japan,1,Home,13,5,20113,22,DF,Yoshida Maya,Maya,Yoshida,Yoshida,24/8/1988,FC Schalke 04 (GER),189
20,Japan,1,Home,14,5,20114,25,DC,Maeda Daizen,Daizen,Maeda,Maeda,20/10/1997,Celtic FC (SCO),173
20,Japan,1,Home,15,5,20115,2,DF,Yamane Miki,Miki,Yamane,Yamane,22/12/1993,Kawasaki Frontale (JPN),178
20,Japan,1,Home,16,8,20116,3,DF,Taniguchi Shogo,Shogo,Taniguchi,Taniguchi,15/7/1991,Kawasaki Frontale (JPN),183
20,Japan,1,Home,17,8,20117,4,DF,Itakura Kou,Kou,Itakura,Itakura,27/1/1997,VfL Borussia Mönchengladbach (GER),186
20,Japan,1,Home,18,8,20118,7,MC,Shibasaki Gaku,Gaku,Shibasaki,Gaku,28/5/1992,CD Leganés (ESP),175
20,Japan,1,Home,19,8,20119,8,MC,Doan Ritsu,Ritsu,Doan,Doan,16/6/1998,SC Freiburg (GER),172
20,Japan,1,Home,20,8,20120,20,DC,Machino Shuto,Shuto,Machino,Machino,30/9/1999,Shonan Bellmare (JPN),185
20,Japan,1,Home,21,8,20121,21,DC,Ueda Ayase,Ayase,Ueda,Ueda,28/8/1998,Cercle Brugge (BEL),182
20,Japan,1,Home,22,8,20122,24,MC,Soma Yuki,Yuki,Soma,Soma,25/2/1997,Nagoya Grampus (JPN),166
20,Japan,1,Home,23,8,20123,26,DF,Ito Hiroki,Hiroki,Ito,H. Ito,12/5/1999,VfB Stuttgart (GER),188
20,Japan,2,Away,1,5,20201,10,MC,Minamino Takumi,Takumi,Minamino,Minamino,16/1/1995,AS Monaco (FRA),174
20,Japan,2,Away,2,22,20202,5,DF,Nagatomo Yuto,Yuto,Nagatomo,Nagatomo,12/9/1986,FC Tokyo (JPN),170
20,Japan,2,Away,3,22,20203,6,MC,Endo Wataru,Wataru,Endo,Endo,9/2/1993,VfB Stuttgart (GER),178
20,Japan,2,Away,4,22,20204,9,MC,Mitoma Kaoru,Kaoru,Mitoma,Mitoma,20/5/1997,Brighton & Hove Albion FC (ENG),178
20,Japan,2,Away,5,22,20205,11,MC,Kubo Takefusa,Takefusa,Kubo,Kubo,4/6/2001,Real Sociedad (ESP),173
20,Japan,2,Away,6,22,20206,13,MC,Morita Hidemasa,Hidemasa,Morita,Morita,10/5/1995,Sporting CP (POR),177
20,Japan,2,Away,7,22,20207,14,MC,Ito Junya,Junya,Ito,Ito,9/3/1993,Stade Reims (FRA),176
20,Japan,2,Away,8,22,20208,15,MC,Kamada Daichi,Daichi,Kamada,Kamada,5/8/1996,Eintracht Frankfurt (GER),180
20,Japan,2,Away,9,22,20209,16,DF,Tomiyasu Takehiro,Takehiro,Tomiyasu,Tomiyasu,5/11/1998,Arsenal FC (ENG),187
20,Japan,2,Away,10,22,20210,17,MC,Tanaka Ao,Ao,Tanaka,Tanaka,10/9/1998,Fortuna Düsseldorf (GER),180
20,Japan,2,Away,11,22,20211,18,DC,Asano Takuma,Takuma,Asano,Asano,10/11/1994,VfL Bochum (GER),173
20,Japan,2,Away,12,22,20212,19,DF,Sakai Hiroki,Hiroki,Sakai,Sakai,12/4/1990,Urawa Reds (JPN),185
20,Japan,2,Away,13,22,20213,22,DF,Yoshida Maya,Maya,Yoshida,Yoshida,24/8/1988,FC Schalke 04 (GER),189
20,Japan,2,Away,14,22,20214,25,DC,Maeda Daizen,Daizen,Maeda,Maeda,20/10/1997,Celtic FC (SCO),173
20,Japan,2,Away,15,22,20215,2,DF,Yamane Miki,Miki,Yamane,Yamane,22/12/1993,Kawasaki Frontale (JPN),178
20,Japan,2,Away,16,30,20216,3,DF,Taniguchi Shogo,Shogo,Taniguchi,Taniguchi,15/7/1991,Kawasaki Frontale (JPN),183
20,Japan,2,Away,17,30,20217,4,DF,Itakura Kou,Kou,Itakura,Itakura,27/1/1997,VfL Borussia Mönchengladbach (GER),186
20,Japan,2,Away,18,30,20218,7,MC,Shibasaki Gaku,Gaku,Shibasaki,Gaku,28/5/1992,CD Leganés (ESP),175
20,Japan,2,Away,19,30,20219,8,MC,Doan Ritsu,Ritsu,Doan,Doan,16/6/1998,SC Freiburg (GER),172
20,Japan,2,Away,20,30,20220,20,DC,Machino Shuto,Shuto,Machino,Machino,30/9/1999,Shonan Bellmare (JPN),185
20,Japan,2,Away,21,30,20221,21,DC,Ueda Ayase,Ayase,Ueda,Ueda,28/8/1998,Cercle Brugge (BEL),182
20,Japan,2,Away,22,30,20222,24,MC,Soma Yuki,Yuki,Soma,Soma,25/2/1997,Nagoya Grampus (JPN),166
20,Japan,2,Away,23,30,20223,26,DF,Ito Hiroki,Hiroki,Ito,H. Ito,12/5/1999,VfB Stuttgart (GER),188
20,Japan,3,Goalkeeper,1,110,20301,12,PO,Gonda Shuichi,Shuichi,Gonda,Gonda,3/3/1989,Shimizu S-Pulse (JPN),187
20,Japan,3,Goalkeeper,2,220,20302,23,PO,Schmidt Daniel,Daniel Yuji,Yabuki,Schmidt,3/2/1992,Sint-Truiden VV (BEL),197
20,Japan,3,Goalkeeper,3,220,20303,1,PO,Kawashima Eiji,Eiji,Kawashima,Kawashima,20/3/1983,RC Strasbourg (FRA),185
21,Belgium,1,Home,1,5,21101,7,MC,De Bruyne Kevin,Kevin,De Bruyne,De Bruyne,28/6/1991,Manchester City FC (ENG),181
21,Belgium,1,Home,2,16,21102,2,DF,Alderweireld Toby,Tobias Albertine M.,Alderweireld,Alderweireld,2/3/1989,Royal Antwerp FC (BEL),186
21,Belgium,1,Home,3,16,21103,3,DF,Theate Arthur,Arthur Nicolas R.,Theate,Theate,25/5/2000,Stade Rennais FC (FRA),185
21,Belgium,1,Home,4,16,21104,4,DF,Faes Wout,Wout Felix L.,Faes,Faes,3/4/1998,Leicester City FC (ENG),187
21,Belgium,1,Home,5,16,21105,5,DF,Vertonghen Jan,Jan Bert L.,Vertonghen,Vertonghen,24/4/1987,RSC Anderlecht (BEL),189
21,Belgium,1,Home,6,16,21106,6,MC,Witsel Axel,Axel Laurent A.,Witsel,Witsel,12/1/1989,CA Atlético Madrid (ESP),186
21,Belgium,1,Home,7,16,21107,8,MC,Tielemans Youri,Youri Marion A.,Tielemans,Tielemans,7/5/1997,Leicester City FC (ENG),176
21,Belgium,1,Home,8,16,21108,9,DC,Lukaku Romelu,Romelu,Lukaku Bolingoli,R. Lukaku,13/5/1993,FC Internazionale (ITA),190
21,Belgium,1,Home,9,16,21109,10,DC,Hazard Eden,Eden Michael W.,Hazard,E. Hazard,7/1/1991,Real Madrid CF (ESP),173
21,Belgium,1,Home,10,16,21110,11,DC,Carrasco Yannick,Yannick,Ferreira Carrasco,Carrasco,4/9/1993,CA Atlético Madrid (ESP),180
21,Belgium,1,Home,11,16,21111,15,MC,Meunier Thomas,Thomas Andre A.,Meunier,Meunier,12/9/1991,Borussia Dortmund (GER),190
21,Belgium,1,Home,12,16,21112,18,MC,Onana Amadou,Amadou Ba Z.,Mvom Onana,Onana,16/8/2001,Everton FC (ENG),192
21,Belgium,1,Home,13,16,21113,19,DF,Dendoncker Leander,Leander,Dendoncker,Dendoncker,15/4/1995,Aston Villa FC (ENG),188
21,Belgium,1,Home,14,16,21114,21,MC,Castagne Timothy,Timothy,Castagne,Castagne,5/12/1995,Leicester City FC (ENG),185
21,Belgium,1,Home,15,16,21115,23,DC,Batshuayi Michy,Michy,Batshuayi-Atunga,Batshuayi,2/10/1993,Fenerbahce SK (TUR),185
21,Belgium,1,Home,16,22,21116,26,DF,Debast Zeno,Zeno Koen,Debast,Debast,24/10/2003,RSC Anderlecht (BEL),189
21,Belgium,1,Home,17,22,21117,14,DC,Mertens Dries,Dries,Mertens,Mertens,6/5/1987,Galatasaray SK (TUR),169
21,Belgium,1,Home,18,22,21118,16,MC,Hazard Thorgan,Thorgan Ganael F.,Hazard,T. Hazard,29/3/1993,Borussia Dortmund (GER),174
21,Belgium,1,Home,19,22,21119,17,DC,Trossard Leandro,Leandro,Trossard,Trossard,4/12/1994,Brighton & Hove Albion FC (ENG),172
21,Belgium,1,Home,20,22,21120,20,MC,Vanaken Hans,Hans,Vanaken,Vanaken,24/8/1992,Club Brugge (BEL),195
21,Belgium,1,Home,21,22,21121,22,DC,De Ketelaere Charles,Charles Marc S.,De Ketelaere,De Ketelaere,10/3/2001,AC Milan (ITA),192
21,Belgium,1,Home,22,22,21122,24,DC,Openda Lois,Ikoma-Loïs,Openda,Openda,16/2/2000,RC Lens (FRA),175
21,Belgium,1,Home,23,22,21123,25,DC,Doku Jeremy,Jeremy Baffour,Doku,Doku,27/5/2002,Stade Rennais FC (FRA),173
21,Belgium,2,Away,1,2,21201,7,MC,De Bruyne Kevin,Kevin,De Bruyne,De Bruyne,28/6/1991,Manchester City FC (ENG),181
21,Belgium,2,Away,2,5,21202,2,DF,Alderweireld Toby,Tobias Albertine M.,Alderweireld,Alderweireld,2/3/1989,Royal Antwerp FC (BEL),186
21,Belgium,2,Away,3,5,21203,3,DF,Theate Arthur,Arthur Nicolas R.,Theate,Theate,25/5/2000,Stade Rennais FC (FRA),185
21,Belgium,2,Away,4,5,21204,4,DF,Faes Wout,Wout Felix L.,Faes,Faes,3/4/1998,Leicester City FC (ENG),187
21,Belgium,2,Away,5,5,21205,5,DF,Vertonghen Jan,Jan Bert L.,Vertonghen,Vertonghen,24/4/1987,RSC Anderlecht (BEL),189
21,Belgium,2,Away,6,5,21206,6,MC,Witsel Axel,Axel Laurent A.,Witsel,Witsel,12/1/1989,CA Atlético Madrid (ESP),186
21,Belgium,2,Away,7,5,21207,8,MC,Tielemans Youri,Youri Marion A.,Tielemans,Tielemans,7/5/1997,Leicester City FC (ENG),176
21,Belgium,2,Away,8,5,21208,9,DC,Lukaku Romelu,Romelu,Lukaku Bolingoli,R. Lukaku,13/5/1993,FC Internazionale (ITA),190
21,Belgium,2,Away,9,5,21209,10,DC,Hazard Eden,Eden Michael W.,Hazard,E. Hazard,7/1/1991,Real Madrid CF (ESP),173
21,Belgium,2,Away,10,5,21210,11,DC,Carrasco Yannick,Yannick,Ferreira Carrasco,Carrasco,4/9/1993,CA Atlético Madrid (ESP),180
21,Belgium,2,Away,11,5,21211,15,MC,Meunier Thomas,Thomas Andre A.,Meunier,Meunier,12/9/1991,Borussia Dortmund (GER),190
21,Belgium,2,Away,12,5,21212,18,MC,Onana Amadou,Amadou Ba Z.,Mvom Onana,Onana,16/8/2001,Everton FC (ENG),192
21,Belgium,2,Away,13,5,21213,19,DF,Dendoncker Leander,Leander,Dendoncker,Dendoncker,15/4/1995,Aston Villa FC (ENG),188
21,Belgium,2,Away,14,5,21214,21,MC,Castagne Timothy,Timothy,Castagne,Castagne,5/12/1995,Leicester City FC (ENG),185
21,Belgium,2,Away,15,5,21215,23,DC,Batshuayi Michy,Michy,Batshuayi-Atunga,Batshuayi,2/10/1993,Fenerbahce SK (TUR),185
21,Belgium,2,Away,16,8,21216,26,DF,Debast Zeno,Zeno Koen,Debast,Debast,24/10/2003,RSC Anderlecht (BEL),189
21,Belgium,2,Away,17,8,21217,14,DC,Mertens Dries,Dries,Mertens,Mertens,6/5/1987,Galatasaray SK (TUR),169
21,Belgium,2,Away,18,8,21218,16,MC,Hazard Thorgan,Thorgan Ganael F.,Hazard,T. Hazard,29/3/1993,Borussia Dortmund (GER),174
21,Belgium,2,Away,19,8,21219,17,DC,Trossard Leandro,Leandro,Trossard,Trossard,4/12/1994,Brighton & Hove Albion FC (ENG),172
21,Belgium,2,Away,20,8,21220,20,MC,Vanaken Hans,Hans,Vanaken,Vanaken,24/8/1992,Club Brugge (BEL),195
21,Belgium,2,Away,21,8,21221,22,DC,De Ketelaere Charles,Charles Marc S.,De Ketelaere,De Ketelaere,10/3/2001,AC Milan (ITA),192
21,Belgium,2,Away,22,8,21222,24,DC,Openda Lois,Ikoma-Loïs,Openda,Openda,16/2/2000,RC Lens (FRA),175
21,Belgium,2,Away,23,8,21223,25,DC,Doku Jeremy,Jeremy Baffour,Doku,Doku,27/5/2002,Stade Rennais FC (FRA),173
21,Belgium,3,Goalkeeper,1,55,21301,1,PO,Courtois Thibaut,Thibaut Nicolas M.,Courtois,Courtois,11/5/1992,Real Madrid CF (ESP),199
21,Belgium,3,Goalkeeper,2,110,21302,12,PO,Mignolet Simon,Simon Luc M.,Mignolet,Mignolet,6/3/1988,Club Brugge (BEL),193
21,Belgium,3,Goalkeeper,3,110,21303,13,PO,Casteels Koen,Koen,Casteels,Casteels,25/6/1992,VfL Wolfsburg (GER),197
22,Canada,1,Home,1,5,22101,19,DC,Davies Alphonso,Alphonso Boyle,Davies,Davies,2/11/2000,FC Bayern München (GER),183
22,Canada,1,Home,2,11,22102,2,DF,Johnston Alistair,Alistair William,Johnston,Johnston,8/10/1998,CF Montréal (CAN),180
22,Canada,1,Home,3,11,22103,3,DF,Adekugbe Sam,Samuel Ayomide,Adekugbe,Adekugbe,16/1/1995,Hatayspor (TUR),175
22,Canada,1,Home,4,11,22104,4,DF,Miller Kamal,Kamal Anthony,Miller,Miller,16/5/1997,CF Montréal (CAN),183
22,Canada,1,Home,5,11,22105,5,DF,Vitoria Steven,Steven,De Sousa Vitória,Vitoria,11/1/1987,GD Chaves (POR),195
22,Canada,1,Home,6,11,22106,6,MC,Piette Samuel,Samuel,Piette,Piette,12/11/1994,CF Montréal (CAN),171
22,Canada,1,Home,7,11,22107,7,MC,Eustaquio Stephen,Stephen,Eustáquio,Eustaquio,21/12/1996,FC Porto (POR),178
22,Canada,1,Home,8,11,22108,9,DC,Cavallini Lucas,Lucas,Cavallini,Cavallini,28/12/1992,Vancouver Whitecaps FC (CAN),180
22,Canada,1,Home,9,11,22109,10,MC,Hoilett Junior,David Wayne,Hoilett,Hoilett,5/6/1990,Reading FC (ENG),174
22,Canada,1,Home,10,11,22110,11,DC,Buchanan Tajon,Tajon Trevor,Buchanan,Buchanan,8/2/1999,Club Brugge (BEL),183
22,Canada,1,Home,11,11,22111,13,MC,Hutchinson Atiba,Atiba,Hutchinson,Hutchinson,8/2/1983,Besiktas JK (TUR),183
22,Canada,1,Home,12,11,22112,17,DC,Larin Cyle,Cyle Christopher,Larin,Larin,17/4/1995,Cercle Brugge (BEL),188
22,Canada,1,Home,13,11,22113,20,DC,David Jonathan,Jonathan Christian,David,J. David,14/1/2000,Lille OSC (FRA),175
22,Canada,1,Home,14,11,22114,22,DF,Laryea Richie,Richmond Mamah,Laryea,Laryea,7/1/1995,Toronto FC (CAN),175
22,Canada,1,Home,15,11,22115,8,MC,Fraser Liam,Liam Scott,Fraser,Fraser,13/2/1998,KMSR Deinze (BEL),185
22,Canada,1,Home,16,15,22116,12,DC,Ugbo Ike,Ike Dominique,Ugbo,Ugbo,21/9/1998,ES Troyes (FRA),185
22,Canada,1,Home,17,15,22117,14,MC,Kaye Mark-Anthony,Mark-Anthony,Kaye,Kaye,2/12/1994,Toronto FC (CAN),185
22,Canada,1,Home,18,15,22118,15,MC,Kone Ismael,Ismael Kenneth Jordan,Kone,Kone,16/6/2002,CF Montréal (CAN),188
22,Canada,1,Home,19,15,22119,21,MC,Osorio Jonathan,Jonathan,Osorio,Osorio,12/6/1992,Toronto FC (CAN),175
22,Canada,1,Home,20,15,22120,23,MC,Millar Liam,Liam Alan,Millar,Millar,27/9/1999,FC Basel (SUI),176
22,Canada,1,Home,21,15,22121,24,MC,Wotherspoon David,David Wallace,Wotherspoon,Wotherspoon,16/1/1990,St Johnstone FC (SCO),172
22,Canada,1,Home,22,15,22122,25,DF,Cornelius Derek,Derek Austin,Cornelius,Cornelius,25/11/1997,Panetolikos FC (GRE),186
22,Canada,1,Home,23,15,22123,26,DF,Waterman Joel,Joel Robert,Waterman,Waterman,24/1/1996,CF Montréal (CAN),185
22,Canada,2,Away,1,7,22201,19,DC,Davies Alphonso,Alphonso Boyle,Davies,Davies,2/11/2000,FC Bayern München (GER),183
22,Canada,2,Away,2,16,22202,2,DF,Johnston Alistair,Alistair William,Johnston,Johnston,8/10/1998,CF Montréal (CAN),180
22,Canada,2,Away,3,16,22203,3,DF,Adekugbe Sam,Samuel Ayomide,Adekugbe,Adekugbe,16/1/1995,Hatayspor (TUR),175
22,Canada,2,Away,4,16,22204,4,DF,Miller Kamal,Kamal Anthony,Miller,Miller,16/5/1997,CF Montréal (CAN),183
22,Canada,2,Away,5,16,22205,5,DF,Vitoria Steven,Steven,De Sousa Vitória,Vitoria,11/1/1987,GD Chaves (POR),195
22,Canada,2,Away,6,16,22206,6,MC,Piette Samuel,Samuel,Piette,Piette,12/11/1994,CF Montréal (CAN),171
22,Canada,2,Away,7,16,22207,7,MC,Eustaquio Stephen,Stephen,Eustáquio,Eustaquio,21/12/1996,FC Porto (POR),178
22,Canada,2,Away,8,16,22208,9,DC,Cavallini Lucas,Lucas,Cavallini,Cavallini,28/12/1992,Vancouver Whitecaps FC (CAN),180
22,Canada,2,Away,9,16,22209,10,MC,Hoilett Junior,David Wayne,Hoilett,Hoilett,5/6/1990,Reading FC (ENG),174
22,Canada,2,Away,10,16,22210,11,DC,Buchanan Tajon,Tajon Trevor,Buchanan,Buchanan,8/2/1999,Club Brugge (BEL),183
22,Canada,2,Away,11,16,22211,13,MC,Hutchinson Atiba,Atiba,Hutchinson,Hutchinson,8/2/1983,Besiktas JK (TUR),183
22,Canada,2,Away,12,16,22212,17,DC,Larin Cyle,Cyle Christopher,Larin,Larin,17/4/1995,Cercle Brugge (BEL),188
22,Canada,2,Away,13,16,22213,20,DC,David Jonathan,Jonathan Christian,David,J. David,14/1/2000,Lille OSC (FRA),175
22,Canada,2,Away,14,16,22214,22,DF,Laryea Richie,Richmond Mamah,Laryea,Laryea,7/1/1995,Toronto FC (CAN),175
22,Canada,2,Away,15,16,22215,8,MC,Fraser Liam,Liam Scott,Fraser,Fraser,13/2/1998,KMSR Deinze (BEL),185
22,Canada,2,Away,16,22,22216,12,DC,Ugbo Ike,Ike Dominique,Ugbo,Ugbo,21/9/1998,ES Troyes (FRA),185
22,Canada,2,Away,17,22,22217,14,MC,Kaye Mark-Anthony,Mark-Anthony,Kaye,Kaye,2/12/1994,Toronto FC (CAN),185
22,Canada,2,Away,18,22,22218,15,MC,Kone Ismael,Ismael Kenneth Jordan,Kone,Kone,16/6/2002,CF Montréal (CAN),188
22,Canada,2,Away,19,22,22219,21,MC,Osorio Jonathan,Jonathan,Osorio,Osorio,12/6/1992,Toronto FC (CAN),175
22,Canada,2,Away,20,22,22220,23,MC,Millar Liam,Liam Alan,Millar,Millar,27/9/1999,FC Basel (SUI),176
22,Canada,2,Away,21,22,22221,24,MC,Wotherspoon David,David Wallace,Wotherspoon,Wotherspoon,16/1/1990,St Johnstone FC (SCO),172
22,Canada,2,Away,22,22,22222,25,DF,Cornelius Derek,Derek Austin,Cornelius,Cornelius,25/11/1997,Panetolikos FC (GRE),186
22,Canada,2,Away,23,22,22223,26,DF,Waterman Joel,Joel Robert,Waterman,Waterman,24/1/1996,CF Montréal (CAN),185
22,Canada,3,Goalkeeper,1,28,22301,18,PO,Borjan Milan,Milan,Borjan,Borjan,23/10/1987,FK Crvena Zvezda (SRB),195
22,Canada,3,Goalkeeper,2,55,22302,1,PO,St. Clair Dayne,Dayne Tristan,St. Clair,St. Clair,9/5/1997,Minnesota United FC (USA),191
22,Canada,3,Goalkeeper,3,55,22303,16,PO,Pantemis James,James,Pantemis,Pantemis,21/2/1997,CF Montréal (CAN),185
23,Morocco,1,Home,1,10,23101,2,DF,Hakimi Achraf,Achraf,Hakimi,Hakimi,4/11/1998,Paris Saint-Germain FC (FRA),181
23,Morocco,1,Home,2,22,23102,3,DF,Mazraoui Noussair,Noussair,Mazraoui,Mazraoui,14/11/1997,FC Bayern München (GER),183
23,Morocco,1,Home,3,22,23103,4,MC,Amrabat Sofyan,Sofyan,Amrabat,Amrabat,21/8/1996,ACF Fiorentina (ITA),183
23,Morocco,1,Home,4,22,23104,6,DF,Saiss Romain,Romain Ghanem Paul,Saiss,Saiss,26/3/1990,Besiktas JK (TUR),190
23,Morocco,1,Home,5,22,23105,7,MC,Ziyech Hakim,Hakim,Ziyach,Ziyech,19/3/1993,Chelsea FC (ENG),181
23,Morocco,1,Home,6,22,23106,8,MC,Ounahi Azzedine,Azz-Eddine,Ounahi,Ounahi,19/4/2000,Angers SCO (FRA),182
23,Morocco,1,Home,7,22,23107,11,DC,Sabiri Abdelhamid,Abdelhamid,Sabiri,Sabiri,28/11/1996,UC Sampdoria (ITA),186
23,Morocco,1,Home,8,22,23108,13,MC,Chair Ilias,Ilias,Chair,Chair,30/10/1997,Queens Park Rangers FC (ENG),164
23,Morocco,1,Home,9,22,23109,14,MC,Aboukhlal Zakaria,Zakaria,Aboukhlal,Aboukhlal,18/2/2000,Toulouse FC (FRA),179
23,Morocco,1,Home,10,22,23110,15,MC,Amallah Selim,Selim,Amallah,Amallah,15/11/1996,Standard Liège (BEL),186
23,Morocco,1,Home,11,22,23111,16,DC,Ez Abde,Abdessamad,Ezzalzouli,Ezzalzouli,17/12/2001,CA Osasuna (ESP),177
23,Morocco,1,Home,12,22,23112,17,MC,Boufal Sofiane,Sofiane,Boufal,Boufal,17/9/1993,Angers SCO (FRA),170
23,Morocco,1,Home,13,22,23113,19,DC,En-Nesyri Youssef,Youssef,En-Nesyri,En-Nesyri,1/6/1997,Sevilla FC (ESP),188
23,Morocco,1,Home,14,22,23114,20,DF,Dari Achraf,Achraf,Dari,Dari,6/5/1999,Stade Brest (FRA),190
23,Morocco,1,Home,15,22,23115,5,DF,Aguerd Nayef,Nayef,Aguerd,Aguerd,30/3/1996,West Ham United FC (ENG),190
23,Morocco,1,Home,16,30,23116,9,DC,Hamdallah Abderrazak,Abderrazzaq,Hamed-Allah,Hamedallah,17/12/1990,Al Ittihad FC (KSA),179
23,Morocco,1,Home,17,30,23117,10,MC,Harit Amine,Amine,Harit,Harit,18/6/1997,Olympique Marseille (FRA),180
23,Morocco,1,Home,18,30,23118,18,DF,El Yamiq Jawad,Jawad,El-Yamiq,El-Yamiq,29/2/1992,Real Valladolid CF (ESP),193
23,Morocco,1,Home,19,30,23119,21,DC,Cheddira Walid,Walid,Cheddira,Cheddira,22/1/1998,AS Bari (ITA),187
23,Morocco,1,Home,20,30,23120,23,MC,El Khannouss Bilal,Bilal,El Khannouss,El Khannouss,10/5/2004,KRC Genk (BEL),180
23,Morocco,1,Home,21,30,23121,24,DF,Benoun Badr,Badr,Benoun,Benoun,30/9/1993,Qatar SC (QAT),188
23,Morocco,1,Home,22,30,23122,25,DF,Attiat-Allah Yahya,Yahya,Attiat-Allah El Idrissi,Attiat-Allah,2/3/1995,Wydad Casablanca (MAR),176
23,Morocco,1,Home,23,30,23123,26,MC,Jabrane Yahya,Yahya,Jabrane,Jabrane,18/6/1991,Wydad Casablanca (MAR),183
23,Morocco,2,Away,1,5,23201,2,DF,Hakimi Achraf,Achraf,Hakimi,Hakimi,4/11/1998,Paris Saint-Germain FC (FRA),181
23,Morocco,2,Away,2,11,23202,3,DF,Mazraoui Noussair,Noussair,Mazraoui,Mazraoui,14/11/1997,FC Bayern München (GER),183
23,Morocco,2,Away,3,11,23203,4,MC,Amrabat Sofyan,Sofyan,Amrabat,Amrabat,21/8/1996,ACF Fiorentina (ITA),183
23,Morocco,2,Away,4,11,23204,6,DF,Saiss Romain,Romain Ghanem Paul,Saiss,Saiss,26/3/1990,Besiktas JK (TUR),190
23,Morocco,2,Away,5,11,23205,7,MC,Ziyech Hakim,Hakim,Ziyach,Ziyech,19/3/1993,Chelsea FC (ENG),181
23,Morocco,2,Away,6,11,23206,8,MC,Ounahi Azzedine,Azz-Eddine,Ounahi,Ounahi,19/4/2000,Angers SCO (FRA),182
23,Morocco,2,Away,7,11,23207,11,DC,Sabiri Abdelhamid,Abdelhamid,Sabiri,Sabiri,28/11/1996,UC Sampdoria (ITA),186
